Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
XIAOMI,Redmi A3X,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-4-go-ram-128-go-rom-midnight-noir-65704865.html,1769.0,1179.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-679-8gb-128gb-pearl-pink-65704792.html,2878.4,1799.0,38%,2025-01-31 00:40:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-4gb-jusqua-8go-helio-g81-ultra-5160-mah-50-mp-starry-bleu-65760037.html,2025.0,1350.0,33%,2025-01-31 00:40:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4gb-128gb-noir-64473018.html,1429.0,1219.0,15%,2025-01-31 00:40:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4gb-128gb-silver-64473019.html,1429.0,1219.0,15%,2025-01-31 00:40:44
XIAOMI,Redmi A3X,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-4-go-ram-128-go-rom-aurora-green-65704866.html,1769.0,1179.0,33%,2025-01-31 00:40:44
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-6gb24gb64gb-66-dynamic-display-5000mah-4g-cyan-blue-65604637.html,929.0,860.0,7%,2025-01-31 00:40:44
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-67-128-go-6-go-ram-noir-65721220.html,1899.0,1419.0,25%,2025-01-31 00:40:44
XIAOMI,REDMI 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-4gb-128gb-midnight-noir-65704729.html,2025.0,1350.0,33%,2025-01-31 00:40:44
Samsung,Galaxy A05,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05-6.7-4gb-128gb-vert-clair-64473020.html,1429.0,1219.0,15%,2025-01-31 00:40:44
Itel,A50,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50c-66-32-go-2-go-ram-2-2-go-dawn-blue-65437566.html,999.0,790.0,21%,2025-01-31 00:40:44
XIAOMI,Redmi A3X,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-3gb-64gb-midnight-noir-65704799.html,1544.0,1029.0,33%,2025-01-31 00:40:44
XIAOMI,REDMI NOTE,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-6gb128gb-midnight-black-64641489.html,3198.4,1999.0,38%,2025-01-31 00:40:44
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-66-64-go-6-go-ram-misty-black-65321905.html,929.0,860.0,7%,2025-01-31 00:40:44
XIAOMI,Redmi A3X,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-3-go-ram-64-go-rom-aurora-green-65704800.html,1544.0,1029.0,33%,2025-01-31 00:40:44
Samsung,Galaxy A05s,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a05s-67-4gb128gb-noir-64720014.html,1704.0,1329.0,22%,2025-01-31 00:40:44
XIAOMI,REDMI 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8gb-256gb-midnight-noir-65704735.html,2594.0,1729.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-4-go-ram-128-go-rom-helio-g81-ultra-starry-bleu-65760012.html,2025.0,1350.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi A3X,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-4-go-ram-128-go-rom-moonlight-blanc-65704867.html,1769.0,1179.0,33%,2025-01-31 00:40:44
Itel,A50,64GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50-66-64-go-6-go-ram-shimmer-gold-65604638.html,929.0,860.0,7%,2025-01-31 00:40:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-128gb-4gb-helio-g81-ultra-h-50-mp-sage-gree-65760011.html,2025.0,1350.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-midnight-black-64642380.html,4800.0,3119.0,35%,2025-01-31 00:40:44
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-128gb-noir-61-black-dynamic-island-a16-bionic-ios-48-mpx-6gb-ram-apple-mpg1455788.html,13000.0,9475.0,27%,2025-01-31 00:40:44
Oppo,A3,128GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-4go-128go-snapdragon-6s-4g-gen1-nebula-red-65650248.html,1499.0,N/A,Aucune,2025-01-31 00:40:44
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-128-go-rom-noir-65301416.html,2878.4,1799.0,38%,2025-01-31 00:40:44
Oppo,A3,256GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3-8go-256go-50mp-snapdragon-6s-4g-gen1-starry-purple-65650252.html,2499.0,N/A,Aucune,2025-01-31 00:40:44
XIAOMI,REDMI NOTE,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12gb512gb-forest-green-64642377.html,5199.0,3419.0,34%,2025-01-31 00:40:44
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-512-go-rom-ocean-sunset-65704772.html,3700.0,2449.0,34%,2025-01-31 00:40:44
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12-go-ram-512-go-rom-aurora-purple-64641397.html,6999.0,4719.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-bleu-65301415.html,2686.4,1679.0,38%,2025-01-31 00:40:44
XIAOMI,Redmi 14C,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-8-go-ram-256-go-rom-sage-green-65704734.html,2594.0,1729.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6-go-ram-128-go-rom-starry-bleu-65704732.html,2324.0,1549.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-gold-65301418.html,2999.0,2019.0,33%,2025-01-31 00:40:44
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-6-go-ram-128-go-rom-ice-blue-64641487.html,3198.4,1999.0,38%,2025-01-31 00:40:44
Oppo,A3,128GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3-6go-128go-50mp-snapdragon-6s-4g-gen1-starlight-white-65650250.html,1799.0,N/A,Aucune,2025-01-31 00:40:44
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-128-gb-blue-black-65664200.html,1490.0,1309.0,12%,2025-01-31 00:40:44
Itel,A50,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50c-66-32-go-2-go-ram-2-2-go-sapphire-black-65441209.html,999.0,790.0,21%,2025-01-31 00:40:44
Oppo,A3,128GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-4go-128go-snapdragon-6s-4g-gen1-ocean-blue-65650502.html,1499.0,N/A,Aucune,2025-01-31 00:40:44
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-679-8gb-256gb-midnight-noir-65704791.html,3118.4,1949.0,38%,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-lavender-purple-64642378.html,4800.0,3119.0,35%,2025-01-31 00:40:51
XIAOMI,Redmi A3X,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-3gb-64gb-moonlight-blanc-65704801.html,1544.0,1029.0,33%,2025-01-31 00:40:51
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-61-128-go-4-go-ram-minuit-44996221.html,9999.0,6875.0,31%,2025-01-31 00:40:51
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-13-128gb-lumiere-stellaire-61-starlight-5g-a15-4gb-ram-neuf-apple-mpg1408696.html,9999.0,7175.0,28%,2025-01-31 00:40:51
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-6.78-256-go-16-go-ram-noir-65122313.html,4200.0,2800.0,33%,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-midnight-black-64641486.html,3710.4,2319.0,38%,2025-01-31 00:40:51
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-256-go-12-go-ram-vert-65122315.html,3490.0,3400.0,3%,2025-01-31 00:40:51
Itel,A50,32GB,Jumia,PC Portables,https://www.jumia.ma/itel-a50c-66-32-go-2-go-ram-2-go-ram-misty-aqua-65593477.html,999.0,790.0,21%,2025-01-31 00:40:51
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6-go-ram-128-go-rom-midnight-noir-65704730.html,2324.0,1549.0,33%,2025-01-31 00:40:51
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12-go-ram-512-go-rom-midnight-black-64641480.html,7550.4,4719.0,38%,2025-01-31 00:40:51
Oppo,A3,64GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3x-4go-64go-snapdragon-6s-4g-gen1-ocean-blue-65650247.html,1299.0,N/A,Aucune,2025-01-31 00:40:51
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-15-128gb-bleu-61-blue-dynamic-island-a16-bionic-ios-48-mpx-6gb-ram-siri-apple-mpg1455789.html,13000.0,8875.0,32%,2025-01-31 00:40:51
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-noir-65761560.html,5900.0,3869.0,34%,2025-01-31 00:40:51
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-512-go-rom-ice-bleu-65704770.html,3700.0,2449.0,34%,2025-01-31 00:40:51
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-pearl-pink-65797037.html,2999.0,2019.0,33%,2025-01-31 00:40:51
Oppo,A3,128GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3-6go-128go-50mp-snapdragon-6s-4g-gen1-sparkle-black-65650249.html,1799.0,N/A,Aucune,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-mint-green-64641492.html,3499.0,2319.0,34%,2025-01-31 00:40:51
Oppo,A3,256GB,Jumia,PC Portables,https://www.jumia.ma/oppo-a3-8go-256go-50mp-snapdragon-6s-4g-gen1-sparkle-black-65650251.html,2499.0,N/A,Aucune,2025-01-31 00:40:51
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-bleu-65761564.html,5900.0,3869.0,34%,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-forest-green-64642376.html,4800.0,3119.0,35%,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-ice-blue-64641493.html,3710.4,2319.0,38%,2025-01-31 00:40:51
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-256-go-12-go-ram-gold-65122316.html,5100.0,3400.0,33%,2025-01-31 00:40:51
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-128-go-6-go-ram-pink-64037234.html,13000.0,9475.0,27%,2025-01-31 00:40:51
Samsung,Galaxy M53,256GB,Jumia,PC Portables,https://www.jumia.ma/galaxy-m53-5g-6.7-108-mpx-8gb-ram-256gb-rom-brown-samsung-mpg1395284.html,4999.0,3569.0,29%,2025-01-31 00:40:51
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-512-go-titane-noir-65771996.html,19899.0,15499.0,22%,2025-01-31 00:40:51
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-midnight-black-64641483.html,5999.0,4219.0,30%,2025-01-31 00:40:51
XIAOMI,Redmi A3x,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-128-go-4-go-ram-5000mah-midnight-black-65550965.html,1345.0,1179.0,12%,2025-01-31 00:40:51
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-128-go-rom-bleu-65301417.html,2609.0,1739.0,33%,2025-01-31 00:40:51
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-4-gb-rom-128-gb-light-blue-65664243.html,1490.0,1309.0,12%,2025-01-31 00:40:51
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-13-128gb-vert-61-green-5g-a15-ios-mode-cinematique-4gb-ram-garantie-1an-apple-mpg1455781.html,9999.0,7175.0,28%,2025-01-31 00:40:51
Samsung,Galaxy S24,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-ultra-sm-s928b-titanium-gris-12go-256-go-dynamic-amoled-2x-neuf-64722281.html,17300.0,12399.0,28%,2025-01-31 00:40:51
XIAOMI,Redmi 14C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-14c-6.88-6-go-ram-128-go-rom-sage-green-65704731.html,2324.0,1549.0,33%,2025-01-31 00:40:51
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12-go-ram-512-go-mediatek-g99-ultra-200-mp-noir-65246463.html,3890.0,3290.0,15%,2025-01-31 00:40:57
XIAOMI,REDMI NOTE,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-6gb128gb-ocean-sunset-65797075.html,3198.4,1999.0,38%,2025-01-31 00:40:57
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-6.78-256-go-16-go-ram-gold-65122314.html,4200.0,2800.0,33%,2025-01-31 00:40:57
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-12-go-ram-512-go-rom-moonlight-white-64641479.html,6999.0,4719.0,33%,2025-01-31 00:40:57
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-awesome-lilac-64936787.html,5749.0,N/A,Aucune,2025-01-31 00:40:57
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-sandy-gold-65759990.html,2600.0,1739.0,33%,2025-01-31 00:40:57
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-bleu-65453423.html,2280.0,N/A,Aucune,2025-01-31 00:40:57
Samsung,Galaxy S24,12GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-ultra-6.8-1-to-12-go-ram-titanium-noir-65683042.html,17599.0,13999.0,20%,2025-01-31 00:40:57
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-plus-5g-6.67-8-go-ram-256-go-dimensity-7200-ultra-200-mp-noir-65453418.html,4690.0,4090.0,13%,2025-01-31 00:40:57
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-14-pro-6.1-128-go-or-gold-retina-xdr-oled-5g-lte-6-go-ram-remis-a-neuf-64800202.html,11500.0,9099.0,21%,2025-01-31 00:40:57
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-cream-64723543.html,12649.0,11119.0,12%,2025-01-31 00:40:57
XIAOMI,Redmi 12,256GB,Jumia,PC Portables,https://www.jumia.ma/redmi-12-amoled-679-8go-128go-mediatek-helio-g88-50mp-noir-xiaomi-mpg1441855.html,1890.0,N/A,Aucune,2025-01-31 00:40:57
XIAOMI,Redmi 12,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-12-amoled-679-8go-128go-mediatek-helio-g88-50mp-silver-xiaomi-mpg1400123.html,1890.0,N/A,Aucune,2025-01-31 00:40:57
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-helio-g91-ultra-5030-mah-33w-108-mp-noir-65453421.html,1980.0,N/A,Aucune,2025-01-31 00:40:57
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-bleu-61-blue-a15-ios-mode-action-sos-6gb-ram-siri-garantie-apple-mpg1455779.html,12499.0,8175.0,35%,2025-01-31 00:40:57
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-mediatek-g99-ultra-200-mp-violet-65121471.html,3400.0,2790.0,18%,2025-01-31 00:40:57
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-jaune-64936789.html,5749.0,N/A,Aucune,2025-01-31 00:40:57
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-minuit-61-midnight-a15-ios-mode-action-sos-6gb-ram-garantie-apple-mpg1408693.html,12499.0,7875.0,37%,2025-01-31 00:40:57
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-256-go-rom-ocean-sunset-65797074.html,3499.0,2319.0,34%,2025-01-31 00:40:57
Infinix,Note 40,256GB,Jumia,PC Portables,https://www.jumia.ma/infinix-note-40-pro-6.78-256-go-12-go-ram-noir-65573321.html,4190.0,3900.0,7%,2025-01-31 00:40:57
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-mauve-61-purple-a15-ios-mode-action-sos-6gb-ram-4k-garantie-apple-mpg1413272.html,12499.0,7975.0,36%,2025-01-31 00:40:57
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-6-go-ram-128-go-rom-mint-green-64641491.html,2999.0,1999.0,33%,2025-01-31 00:40:57
Samsung,Galaxy A55,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a55-66-8gb-ram-256gb-rom-blanc-64936788.html,5749.0,N/A,Aucune,2025-01-31 00:40:57
Samsung,Galaxy S24,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s24-violet-8-go-ram-128-go-ecran-amoled-2x-120hz-6.2-remis-a-neuf-65226386.html,8199.0,6799.0,17%,2025-01-31 00:40:57
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-11s-6.5-6-go-ram-128-go-rom-mediatek-helio-g96-108-mp-16-mp-gris-56763825.html,2150.0,N/A,Aucune,2025-01-31 00:40:57
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-phantom-black-64723530.html,12649.0,11119.0,12%,2025-01-31 00:40:57
XIAOMI,Redmi 13,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-8-go-ram-256-go-rom-ocean-bleu-65760026.html,2999.0,2019.0,33%,2025-01-31 00:40:57
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-plus-67-128-go-6-go-ram-rose-64124387.html,14000.0,10975.0,22%,2025-01-31 00:40:57
XIAOMI,Redmi 9C,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-9c-6.53-4-go-ram-128-go-rom-android-13-mp-2-mp-2-mp-5-mp-vert-64722278.html,1279.0,1270.0,1%,2025-01-31 00:40:57
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-128gb-midnight-61-bionic-a15-ios-neuf-65622971.html,9455.0,6899.0,27%,2025-01-31 00:40:57
Apple,iPhone 15,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-128-go-6-go-ram-vert-64037225.html,13000.0,8475.0,35%,2025-01-31 00:40:57
Apple,iPhone 14,128GB,Jumia,PC Portables,https://www.jumia.ma/iphone-14-128gb-lumiere-stellaire-61-starlight-a15-ios-mode-action-6gb-ram-sos-apple-mpg1408692.html,12499.0,7875.0,37%,2025-01-31 00:41:03
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-helio-g91-ultra-pearl-pink-65797059.html,2600.0,1739.0,33%,2025-01-31 00:41:03
Apple,iPhone 13,128GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-13-61-128-go-4-go-ram-bleu-43386504.html,9999.0,7575.0,24%,2025-01-31 00:41:03
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-6.1-512-go-titane-noir-bionic-a17-pro-oled-8-go-ram-new-64037397.html,19999.0,14899.0,26%,2025-01-31 00:41:03
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/redmi-note-13-amoled-120hz-6.67-6-go-ram-128-go-rom-snapdragon-685-108-mp-8-mp-noir-xiaomi-mpg1498619.html,2180.0,1990.0,9%,2025-01-31 00:41:03
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-bleu-64720004.html,3999.0,3490.0,13%,2025-01-31 00:41:03
XIAOMI,Redmi A3x,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-a3x-6.7-64-go-3-go-ram-5000mah-aurora-green-65726393.html,1249.0,1039.0,17%,2025-01-31 00:41:03
XIAOMI,Redmi 13,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-13-6.79-6-go-ram-128-go-rom-noir-65301414.html,2600.0,1739.0,33%,2025-01-31 00:41:03
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-8-go-ram-256-go-rom-mediatek-g99-ultra-200-mp-violet-64613314.html,3499.0,2790.0,20%,2025-01-31 00:41:03
Apple,iPhone 15,512GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-pro-max-67-512-go-8-go-ram-titane-naturel-64541155.html,21999.0,15499.0,30%,2025-01-31 00:41:03
XIAOMI,Redmi Note,128GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-amoled-120hz-6.67-6-go-ram-128-go-rom-snapdragon-685-108-mp-8-mp-bleu-64613306.html,2250.0,1990.0,12%,2025-01-31 00:41:03
Samsung,Galaxy A06,128GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a06-6.7-ram-6-gb-rom-128-gb-gold-65664031.html,1749.0,N/A,Aucune,2025-01-31 00:41:03
Apple,iPhone 15,256GB,Jumia,PC Portables,https://www.jumia.ma/apple-iphone-15-61-256-go-6-go-ram-rose-64037192.html,14000.0,11975.0,14%,2025-01-31 00:41:03
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-pro-6.67-amoled-8256-gb-octa-core-200mp-5000mah-midnight-black-64684542.html,4679.0,3099.0,34%,2025-01-31 00:41:03
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-flip5-6.7-8gb-256gb-cream-64155105.html,11990.0,9199.0,23%,2025-01-31 00:41:03
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-lavender-64723529.html,12549.0,12249.0,2%,2025-01-31 00:41:03
Samsung,Galaxy Z,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-z-fold-6-7.6-12-go-ram-256-go-snapdragon-silver-shadow-neuf-65649241.html,22899.0,15399.0,33%,2025-01-31 00:41:03
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8gb-ram-256gb-rom-noir-64939177.html,4999.0,N/A,Aucune,2025-01-31 00:41:03
XIAOMI,Redmi Note,512GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-13-6.67-8-go-ram-512-go-rom-mint-green-65704771.html,3700.0,2449.0,34%,2025-01-31 00:41:03
Samsung,Galaxy S23,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-s23-plus-8go-ram-256-go-rom-cream-64721419.html,10999.0,9799.0,11%,2025-01-31 00:41:03
XIAOMI,Redmi 10C,64GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-10c-6.53-4-go-ram-64-go-rom-snapdragon-680-5000-mah-50-mp-nfc-vert-64885379.html,1335.0,N/A,Aucune,2025-01-31 00:41:03
Samsung,Galaxy A35,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a35-6.6-8-gb-ram-256-gb-rom-jaune-65761562.html,5900.0,3869.0,34%,2025-01-31 00:41:03
XIAOMI,Redmi Note,256GB,Jumia,PC Portables,https://www.jumia.ma/xiaomi-redmi-note-11-pro-plus-5g-6.67-amoled-fhd-8-go-ram-256-go-rom-108-mp-gris-61409379.html,4890.0,N/A,Aucune,2025-01-31 00:41:03
Samsung,Galaxy A25,256GB,Jumia,PC Portables,https://www.jumia.ma/samsung-galaxy-a25-6.3-8gb256gb-noir-64720002.html,3999.0,3490.0,13%,2025-01-31 00:41:03
