Brand,Model,Storage,marketplace,category,link,priceInitial,pricePromo,promotiontype,collectionTime
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-256gb-natural-titanium-ip15pro256nat,16199.0,N/A,Aucune,2025-02-02 18:36:08
iPhone,iPhone 15,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-512gb-bleu-ip15512bleu,19390.0,17439.0,-10%,2025-02-02 18:36:08
Honor,X6a,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x6a-4g-128gb-sky-silver-aaaah04004,1499.0,N/A,Aucune,2025-02-02 18:36:08
Honor,X7a,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/smartphone-honor-x7a-4-go-ram-128-go-double-camera-lecteur-d-empreintes-digitales-hon6936520817917,1999.0,N/A,Aucune,2025-02-02 18:36:08
HUAWEI,Y70,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/huawei-nova-y70-4gb-128gb-crystal-blue-dual-card-hua6941487255313,2099.0,N/A,Aucune,2025-02-02 18:36:15
iPhone,iPhone 15,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-max-512gb-blanc-titanium-ip15prom512blanc,24790.0,21690.0,-12%,2025-02-02 18:36:15
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-max-256gb-noir-titanium-ip15prom256black,20990.0,18490.0,-11%,2025-02-02 18:36:15
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-max-256gb-natural-titanium-ip15prom256nat,20990.0,18490.0,-11%,2025-02-02 18:36:15
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-max-256gb-blanc-titanium-ip15prom256blanc,20990.0,18490.0,-11%,2025-02-02 18:36:15
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-256gb-noir-titanium-ip15pro256black,16199.0,N/A,Aucune,2025-02-02 18:36:15
APPLE,iPhone 14,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/apple-iphone-14-pro-128gb-gold-ippro14128or,16449.0,13979.0,-15%,2025-02-02 18:36:15
HONOR,X8c,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x8c-8gb-256gb-moonlight-white-earbuds-aaaoe17903,2999.0,N/A,Aucune,2025-02-02 18:36:15
HONOR,X8c,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x8c-8gb-256gb-marrs-green-earbuds-aaaoe17902,2999.0,N/A,Aucune,2025-02-02 18:36:15
HONOR,X8c,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x8c-8gb-256gb-midnight-black-earbuds-aaaoe17901,2999.0,N/A,Aucune,2025-02-02 18:36:15
Xiaomi,Xiaomi,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-note-14-pro-5g-12-512gb-bleu-aaanz38498,5499.0,N/A,Aucune,2025-02-02 18:36:15
XIAOMI,XIAOMI,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-note-14-4g-smartphone-6-128go-bleu-helio-g99-ultra-triple-camera-108mp-ecran-amoled-120hz-6-67-5500mah-aaanp93975,1999.0,N/A,Aucune,2025-02-02 18:36:15
XIAOMI,XIAOMI,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-note-14-4g-smartphone-8-256go-vert-helio-g99-ultra-triple-camera-108mp-ecran-amoled-120hz-6-67-5500mah-aaanp93994,2349.0,N/A,Aucune,2025-02-02 18:36:15
SAMSUNG,GALAXY A16,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/galaxy-a16-4gb-128gb-gray-samsung-aaank98916,N/A,N/A,Aucune,2025-02-02 18:36:27
APPLE,iPhone 16,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/apple-iphone-16-128gb-black-ip16128black,N/A,N/A,Aucune,2025-02-02 18:36:27
XIAOMI,XIAOMI,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/smartphone-xiaomi-redmi-a3-pro-4g-128go-navy-blue-aaani69454,N/A,N/A,Aucune,2025-02-02 18:36:27
Xiaomi,Xiaomi,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-14c-noir-256-go-aaamr54171,N/A,N/A,Aucune,2025-02-02 18:36:27
Vivo,Y28,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/vivo-telephone-y28-6-68-8-256gb-50-2mp-8mp-4g-6000mah-agate-green-aaamc96617,2399.0,2199.0,-8%,2025-02-02 18:36:31
Vivo,Y03,64GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/vivo-telephone-y03-6-5-64go-rom-4gb-jusqu-a-8go-5000mah-helio-g85-gem-green-aaamc96568,1299.0,1199.0,-7%,2025-02-02 18:36:31
Xiaomi,Xiaomi,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-14t-12gb-ram-256gb-titan-black-smartphone-android-14-avec-triple-camera-50mp-et-batterie-5000mah-aaalz60688,6550.0,5400.0,-17%,2025-02-02 18:36:31
XIAOMI,XIAOMI,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-14c-6-7-128gb-6gb-5160-mah-50-mp-midnight-black-aaalz57374,1799.0,1490.0,-17%,2025-02-02 18:36:31
HONOR,X6B,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/smartphone-x6b-6gb-256gb-purple-dual-sim-honor-aaalk24778,1799.0,N/A,Aucune,2025-02-02 18:36:31
SAMSUNG,Galaxy A06,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-light-blue-6-7-octa-core-6go-128go-android-4g-ds-8mpx50mpx2mpx-aaakt84124,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-blue-black-6-7-octa-core-4go-128go-android-4g-ds-8mpx50mpx-2mpx-aaakt83826,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-gold-6-7-octa-core-4go-128go-android-4g-ds-8mpx-50mpx2mpx-aaakt82802,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-light-blue-6-7-octa-core-4go-128go-android-4g-ds-8mpx50mpx2mpx-12m-aaakt82698,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,64GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-blue-black-6-7-octa-core-4go-64go-android-4g-ds-8mpx-50mpx-2-mpx-12m-aaakt72021,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,64GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-gold-6-7-octa-core-4go-64go-android-4g-ds-8mpx-50mpx-2-mpx-12m-aaakt70366,N/A,N/A,Aucune,2025-02-02 18:36:37
SAMSUNG,Galaxy A06,64GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-smartphone-galaxy-a06-light-blue-6-7-octa-core-4go-64go-android-4g-ds-8mpx50mpx2-mpx-12m-aaakt61333,N/A,N/A,Aucune,2025-02-02 18:36:37
Honor,X6b,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x6b-6-128gb-green-aaakm77551,N/A,N/A,Aucune,2025-02-02 18:36:37
Honor,X6b,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x6b-6-128gb-purple-aaakm77550,N/A,N/A,Aucune,2025-02-02 18:36:37
Honor,X6b,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x6b-6-128gb-black-aaakm77546,N/A,N/A,Aucune,2025-02-02 18:36:37
Honor,X6b,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x6b-6-256gb-black-aaakm77545,N/A,N/A,Aucune,2025-02-02 18:36:37
XIAOMI,XIAOMI,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-13-6-79-128-go-6-go-ram-helio-g91-ultra-5030mah-108mp-bleu-aaaia59788,1839.0,N/A,Aucune,2025-02-02 18:36:42
XIAOMI,XIAOMI,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-13-smartphone-8-128go-noir-camera-108-mp-ecran-6-79-90hz-mediatek-helio-g91-ultra-5030mah-batterie-charge-rapide-33w-aaahm30514,1999.0,N/A,Aucune,2025-02-02 18:36:42
HONOR,X9B,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x9b-8gb-256gb-honor-choice-earbuds-x5-aaadp25298,3699.0,N/A,Aucune,2025-02-02 18:36:42
Xiaomi,Xiaomi,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/xiaomi-redmi-note-13-pro-plus-5g-dual-sim-512-go-aurora-violet-12-go-ram-version-mondiale-aaabu73504,5440.0,N/A,Aucune,2025-02-02 18:36:42
APPLE,iPhone 14,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/apple-iphone-14-pro-512gb-gold-ippro14512or,21390.0,17690.0,-17%,2025-02-02 18:36:42
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-256gb-blanc-titanium-ip15pro256blanc,19390.0,16990.0,-12%,2025-02-02 18:36:42
SAMSUNG,Y SAMSUNG,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/smartphone-a55-8-256gb-awesome-navy-samsung-aaabj52018,5400.0,4550.0,-15%,2025-02-02 18:36:45
HONOR,X8b,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x8b-8gb-512gb-black-aaaau92448,3299.0,2999.0,-9%,2025-02-02 18:36:45
HONOR,X8b,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-x8b-8gb-512gb-green-aaaau92446,3299.0,2999.0,-9%,2025-02-02 18:36:45
Honor,X8b,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/honor-x8b-6-7-512go-8gb-jusqu-a-16go-snapdragon-680-108mp-50mp-glamorous-green-aaaau20737,3229.0,N/A,Aucune,2025-02-02 18:36:45
Honor,X7a,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/honor-smartphone-x7a-6-74-4g-ram4gb-rom128-gb-50mp-6000mah-aaaat87800,1997.0,N/A,Aucune,2025-02-02 18:36:50
iPhone,iPhone 15,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/iphone-15-pro-max-512gb-noir-titanium-ip15prom512black,24790.0,21690.0,-12%,2025-02-02 18:36:50
iPhone,iPhone 15,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/iphone-15-pro-max-512gb-natural-titanium-ip15prom512nat,24790.0,21690.0,-12%,2025-02-02 18:36:50
Samsung,Galaxy S24,12GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-galaxy-s24-ultra-titanium-violet-12gb-1tb-aaaai80331,21490.0,N/A,Aucune,2025-02-02 18:36:50
Samsung,Galaxy S24,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/samsung-galaxy-s24-ultra-titanium-yellow-12gb-512gb-aaaai80330,18990.0,N/A,Aucune,2025-02-02 18:36:50
Samsung,Galaxy S24,12GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/samsung-galaxy-s24-ultra-titanium-black-12gb-1tb-aaaai80321,21490.0,N/A,Aucune,2025-02-02 18:36:50
Samsung,Galaxy S24,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/samsung-galaxy-s24-amber-yellow-8gb-256gb-aaaai80319,11990.0,N/A,Aucune,2025-02-02 18:36:50
Vivo,Y35,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/vivo-y35-black-8-128go-aaaaa68484,2799.0,2399.0,-14%,2025-02-02 18:36:56
Honor,X7a,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/smartphone-honor-x7a-128go-noir-hon6936520817979,1999.0,N/A,Aucune,2025-02-02 18:36:56
APPLE,iPhone 14,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/apple-iphone-14-512gb-starlight-iphone14512blan,17590.0,15890.0,-9%,2025-02-02 18:36:56
iPhone,iPhone 15,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-512gb-bleu-titanium-ip15pro512bleu,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-128gb-bleu-titanium-ip15pro128bleu,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-128gb-blanc-titanium-ip15pro128blanc,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-pro-128gb-noir-titanium-ip15pro128black,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,256GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/telephonie-gps-07/smartphone-mobile-0703/iphone-15-256gb-jaune-ip15256yellow,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-128gb-rose-ip15128pink,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-128gb-jaune-ip15128yellow,N/A,N/A,Aucune,2025-02-02 18:37:00
iPhone,iPhone 15,128GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/iphone-15-128gb-bleu-ip15128bleu,N/A,N/A,Aucune,2025-02-02 18:37:00
APPLE,iPhone 14,512GB,Marjane Mall,PC Portables,https://www.marjanemall.ma/apple-iphone-14-plus-512gb-starlight-ipplus14512blan,N/A,N/A,Aucune,2025-02-02 18:37:00
